Job_title,Location,Work_environment,Work_time,Experience_level,Description,Company_name
Senior Full Stack Engineer [B2B] [SaaS],APAC,Remote,Full-time,null,"👋 Thanks for stopping by and learning more about this role at Sitemate! ✨🏗️
We’d love to hear from you 👩‍💻👩🏽‍💻🧑🏿‍💻👨🏻‍💻

Brief overview of this role:

We are looking for a full stack software engineer to join our engineering team.

This role would be great for you if you are looking for more technical authority and autonomy with your work. Maybe you’ve worked in startups, or had your own startup that has finished up, and you want to join a team that moves very quickly and places a huge emphasis on product and engineering. Maybe you don’t have quite as many years of experience as others, but think you would do well at taking on more responsibility. Your level of experience matters less than your enthusiasm to take on more responsibility and make a significant impact.

You will have the opportunity to be a part of a small internal team working on greenfield projects and experimentation. You will have direct engagement, collaboration and communication with our VP of Product Strategy, CTO and CEO.

Employment:
Full-time
Based: Sydney, Australia / Melbourne, Australia / Remote (UTC-3 to PST-8 due to overlap requirements with the current team)
Remuneration (Including Super): AUD $140,000 - 180,000 pending your level of experience
With Sitemate's diverse blend of remote and city-based team members, we ensure fair compensation regardless of your location. Our approach is informed by data sourced from Numbeo, the world’s largest cost-of-living database, which helps us maintain consistent remuneration standards across various regions.
Through our Cost of Living Multiplier, based on Numbeo's findings, we provide guidelines for adjusting salaries to reflect the cost of living in different cities. This ensures that all team members enjoy comparable living standards, no matter where they are based.

Why should I consider joining Sitemate?
Check out Sitemate’s team at the 2022 Offsite: Sitemate Offsite 2022
And recently at our 2023 Offsite: https://youtu.be/_aNwLDdrGWs
You can see what people really think about working at Sitemate here: Working at Sitemate
Listen to CEO Hartley Pike speak about the company’s founding and broader Go To Market strategy: Unleashing your Zilla with Hartley Pike, co-founder of Sitemate
Listen to CTO Tim Bray speak about building high quality features that solve customer problems at Sitemate: Building High Quality Features That Solve Customer Problems at SiteMate
We have equal opportunity for applicants of all genders, ethnicity and sexualities - Sitemate's team is proudly diverse. 55% of our team identify as coming from underrepresented ethnic backgrounds. 43% identify as female. Our team ranges in age from 22 to 51 years old.
You will have flexible working options - our team is a blend of fully remote and hub offices. People based in hub cities typically work in the office 2-3 days per week. Our remote team members are currently based in over 10 countries including Brazil, the Philippines, Kenya, Kazakstan, Indonesia, Venezuela, & Uruguay.
You will be remunerated based on your performance. If you are performing well, you won’t need to wait 3 years or have to find better offers elsewhere to receive an increase to your remuneration. 7 out of the last 10 remuneration increases for Sitemate team members have been made pro-actively by management, without the individual needing to even raise the topic of remuneration.
You will get a laptop and a budget to set up your home office (standing desk, monitor, headphones etc).
You will have visibility into the standardised career development plan for your role, and access to a professional learning and development budget.
You will get equity options and ownership in Sitemate on a standard vesting schedule. See here a general overview of how this works:https://legalvision.com.au/5-essential-elements-employee-share-scheme/
Sitemate has grown from 5 people in 2018 to now over 100, and we’re moving into the next stage of growth! We have a product that customers are strongly engaged with, and every month we get around >400 new leads whilst spending $0 on marketing and 0 cold calling.
Sitemate’s founders have diverse backgrounds - one coming from engineering on major infrastructure projects; the second coming from product and graphic design. This brings a unique perspective internally where we blend deep industry experience with a passion (obsession) for modern best practices in product design.
Sitemate graduated from Australia’s #1 Technology Company Accelerator - Startmate
Sitemate has strong financial backing from Blackbird (Australia and NZ’s #1 Vc), Shearwater Growth Capital & Marbruck Investments.
See info on our latest raise here: Hartley Pike 👷 on LinkedIn: Sitemate raises $7.5M Pre-Series A, approaches escape velocity | 58 comments

What is the working environment like at Sitemate?
We are very transparent - monthly Allhands meetings provide the team with direct insight into team updates, customer stories, hiring plans and key metrics (NPS, Revenue, Financial Performance). During this Allhands meeting we also hear one ‘life story’ from one of our team each month - learning about different countries and cultures around the world.
We place an extremely high value on your time - you won’t be spending your days wasting time on fighting internal systems, botched together spreadsheet processes or doing data entry.
We use best in class systems that are seamlessly integrated to deliver our team the right information at the right time, allowing them to get their work done efficiently and to a very high standard.
You will have a core and close team around you, but you will also be exposed to and working directly with multiple departments - engineering, product, design, marketing, sales and customer success.
You will have a high degree of autonomy, as the focus is on outcomes and not hours. If you want to block off a few hours to run a personal errand or block off an hour to pick up the kids from school - no worries. No one will be monitoring your time.
We are constantly working to minimise the number of group meetings - daily check ins are all done asynchronously (in your own time) each morning. But spontaneous 1:1s or small sessions are strongly encouraged!

What does Sitemate do, exactly?
Sitemate builds best in class software products for the built world.
Industrial companies operating in the built world are facing a number of mission critical challenges - changes in work behaviour as Generation Z start to enter the workforce as mobile first users of software, and the drastic shift away from traditional mining to renewable energy projects such as wind farms and solar farms.
Our first product - Dashpivot, is a platform where industrial style companies streamline and standardise their processes in a new digital format. This new digital format enables them to complete and track work in the field on a mobile or tablet, and automate repetitive tasks and tracking through automated workflows and real-time analytics.
See some of our user reviews for Dashpivot here:
G2 Crowd: https://www.g2.com/products/dashpivot/reviews
Trust Radius: Dashpivot - By Sitemate Reviews & Ratings 2024

What will I be doing day to day in this role?
You will work as a Full Stack Engineer in one of our product teams. This entails developing features to address pain points for our customers and our go-to-market teams. Our current engineering and product processes enable us to ship multiple features each week.
For the first couple of months, you will pick up some ‘warm up’ tasks to help you familiarise yourself with our systems and processes, as well as our existing functionality. You will also be getting involved in the planning and development of new features, including by joining research calls with project leadership.
Once you have gained familiarity with our products, you'll play a key role in developing new features, fixing bugs and re-architecting core component functions.
You’ll be working closely with our delivery team (Product Owner & QA Engineers), Product team and broader Engineering team on both delivering on projects and contributing to decision making around company-wide engineering issues.
You will assist our delivery team with diagnosing any production issues by investigating bugsnag and datadog logs, and then creating hotfix releases accordingly.

What will be the biggest challenges for me in this role?
Early stage projects - so there will be unknown unknowns
Pace - we move very quickly, so you’ll need to be excited to come in and learn extremely fast
We have a strong culture based on core values and standard operating procedures, you may need to unlearn a few things from previous experience

What kind of skills and experience do I need to have? (ideally most but not all)
Javascript/Typescript experience, including Node and Angular, is preferred.
Love for all things Frontend including CSS.
MongoDB experience is a bonus.
Experience with building no/low code automation product(s) is a bonus.
Broader non-technical understanding of the open API ecosystem, best practices and trends

PLEASE Note:
If you go on our website and enter your email, you will become a lead in our CRM. To avoid this, you can watch videos directly here: Sitemate videos: Watch demo videos of the software here
We do not use recruitment partners or services, so please save your time and don't reach out",Sitemate
Link Building Specialist,Bangladesh,Remote,Full-time,null,"🏋️‍♀️ Join the Flex AI Team as Our New Link Building Specialist! 🚀

Location: Work from Anywhere!

About Flex AI:
 At Flex AI, we're on a mission to transform the way people achieve their fitness goals. Our app isn't just another workout tracker; it's a community powered by cutting-edge AI that offers personalized coaching and support. We're looking for a passionate Link Building Specialist to help us spread the word and connect with fitness enthusiasts worldwide.

Why You'll Love This Job:
🌟 Make a Difference: Help people lead healthier lives by promoting an app that truly makes a difference.
🌐 Global Impact: Work with a team that's changing the fitness industry on a global scale.
💼 Flexible Work: Enjoy the freedom of working from anywhere, with a team that values your work-life balance.
📈 Growth Opportunities: Develop your skills and career in a fast-paced, innovative environment.

What You'll Do:
🔗 Craft Our Digital Footprint: Develop and execute a strategic link building plan to boost our SEO and online presence.
🤝 Connect with Influencers: Engage with fitness influencers, bloggers, and industry leaders to build valuable partnerships.
🕵️‍♂️ Stay Ahead: Keep an eye on our competitors and the latest SEO trends to ensure we're always one step ahead.
📝 Collaborate with Content Wizards: Work with our content team to create compelling outreach materials and guest posts.
🛠️ Maintain Quality: Monitor our backlink profile and ensure we maintain a healthy website authority.
📊 Measure Success: Use SEO tools and analytics to track the impact of your efforts and refine our strategy.

Who You Are:
📚 Experienced Pro: You have at least 5 years of experience in link building and SEO, with a history of successful campaigns.
🎯 Strategic Thinker: You understand SEO principles and can develop effective link building strategies.
💬 Great Communicator: You can negotiate and persuade, building strong relationships with key players in the industry.
🧰 Tool Savvy: You're proficient in SEO tools like Ahrefs, SEMrush, Moz, and Google Analytics.
🔍 Attention to Detail: You have exceptional analytical skills and a keen eye for detail.
🎓 Educated: You hold a Bachelor’s degree in Marketing, Communications, or a related field, or have equivalent experience.

How to Apply:
 Ready to flex your link building muscles and help us reach new heights? Send us your resume - We can't wait to meet you!

Let's Build a Healthier Future Together! 💪",Flex AI
Golang开发工程師｜Golang Developer,APAC,Remote,Full-time,null,"我们的愿景
作为全球⼗⼤数位资产交易所之⼀（仍在上升🚀），我们在交易、安全性和区块链产品创新⽅⾯提供⼀流的服务体验。我们的⽬标是让所有⼈都能参与加密市场的建设中来，使得最前沿的、最有潜⼒的加密货币项⽬得以安全上线并交易。你有兴趣加⼊这样⼀⽀去中⼼化团队吗？

团队介绍
产品研发团队自成立以来一直秉持着用户至上、安全至上的理念，产品不断更新迭代，技术稳中求新。加入产研团队，你将和一群业内一流的技术伙伴一起，打磨高性能、高可靠、创新不断的全球Top5的平台，在这里，你的发展空间无限，未来可期。我们正在全球招募更多优秀的志同道合的朋友加入我们，我们理想的候选人：积极主动，逻辑能力较好，有着良好的团队合作和沟通协调能力；具有一定专研精神，敢于挑战自我，勇于解决各种未知问题。

岗位职责：
1、参与相关需求分析、技术设计及产品研发工作，编写高质量代码，及时交付产品；
2、负责撰写相关开发文档；
3、维护相关业务系统或模块，及时解决Bug和故障，保障系统运行稳定；
4、负责保障系统安全，及时修复系统安全问题。

岗位要求：
1、本科及以上学历，计算机或相关专业；3年以上golang开发经验；
2、熟悉golang基础数据结构，Go协程、Channel和锁等；
3、熟悉Go体系的常用开发框架，比如gin、beego、echo等；
4、熟悉Web技术栈和Web应用开发，包括HTTP、安全、数据库、缓存、消息队列等；
5、熟悉Mysql数据库，能够快速根据需求完成高性能数据库设计；
6、熟悉主流非关系性数据库、缓存技术，例如：Redis、MongoDB等；
7、富有团队精神，有较强的责任心和事业心，对待工作积极主动，有严密的逻辑思维，有追求卓越的精神，能够自我驱动。

Gate价值观
我们崇尚价值⾄上的原则，您的知识、愿景和⾃主性将在这⾥充分发挥， 我们专注于使⽤最好的产品和服务来赢得全球客户的赞誉，并将去中⼼化的理念带到世界各地。我们的价值观包含正直、洞察、创新、求知与合作，在Gate.io ，我们致⼒于打造独特的Gate风格，并寻找与Gate.io价值观相契合的你。

我们的公司
Gate.io成⽴于2013年，是领先的加密货币交易所之⼀，在全球提供 与多种领先数位资产交易相关的服务。 Gate.io拥有超千万的注册⽤户，被认为是全球最安全、最可靠的加密货币平台之⼀。 Gate.io经过区块链透明度验证，根据流动性和交易量 ，⼀直稳居全球⼗⼤加密货币交易所⾏列（CoinGecko）。",Gate.io
WordPress Developer - For Pentanik IT Solution- Job ID - 1293333,"Dhaka, Bangladesh",On-site,Full-time,null,"Pentanik IT Solution is looking for WordPress Developer

Job Summary:
We are looking for a skilled WordPress Developer proficient in WordPress Developer for ThemeforestProjects. The successful candidate will be responsible for developing WordPress themes and plugins.You will help build dynamic and responsive web applications while ensuring performance and reliability.

Responsibilities:
Develop, test, and maintain web applications using WordPress.
Write clean, scalable, and efficient code.
Optimize applications for maximum speed and scalability.
Troubleshoot, debug, and upgrade existing applications.
Proper knowledge of rest API.
Follow best practices for coding, security, and data protection

Experience Requirements
At least 3 year(s)

Additional Requirements
Strong knowledge of HIML, CSS, PHP & Java Script.
Experience with databases such as MySQL or PostgreSQL.
Understanding of RESTful APIs and web services.
Familiarity with version control tools (e.g., Git).
Strong problem-solving skills and attention to detail.

Job Location
Dhaka (Shewrapara)",Bdjobs.com
Sr. Executive- ERP & MIS (For A well-known ready made garments) - Job ID : 1296976,"Dhaka, Bangladesh",On-site,Full-time,null,"A well-known ready made garments is looking for Sr. Executive- ERP & MIS


Job Description / Responsibility
(Read the given statement and apply)
Having good knowledge of ERP and must have an understanding business process of the RMG sector.
Assist in the development, oversight, scheduling, testing, and continuous deployment of the business's cutting-edge Enterprise Resource Planning (ERP) system.
Excellent analytical and problem-solving skills, along with a track record of successfully completing solutions.
Can setup the business processes in ERP.
Keep an eye on the ERP system's functionality and fix any issues to ensure prompt resolution & minimal disruption.
Maintain privacy guidelines and procedures by managing user accounts, authorizations, and access privileges.
Supervising the group and creating the new specifications for the businesses and procedures.
Assist individuals and give ERP technical help while resolving ERP problems.
Plan and carry out ERP migrations, upgrades, and projects with the lowest level of business disruption possible.
Educational Requirements
Bachelor of Science (BSc) in Computer Science & Engineering
Master of Science (MSc) in Computer Science & Engineering
Skills Required: MS Power BI, Erp software, Data Management and Analysis, Presentation and Reporting, Excellent interpersonal communication skills, Logic ERP Software
Experience Requirements
5 to 7 year(s)
The applicants should have experience in the following business area(s):
Garments
Additional Requirements
Proven work experience with ERP systems like Oracle, Logic or similar.
Must have a proven work experience in RMG sector.
Minimum 5 years of experienced in ERP Operation & Execution is a must.
Salary
Tk. 45000 - 55000 (Monthly)",Bdjobs.com
Manager- IE (For Masco Group) - Job ID : 1297190,"Tongi, Dhaka, Bangladesh",On-site,Full-time,null,"Masco Group is looking for Manager- IE

Job Description / Responsibility
Managing the IE process in a knit garment factory;
Reviewing production plan with capacity & strength along with ensuring timely shipment target;
Ensuring production target of the lines as per production plan; Ensuring line balancing as per layout;
Ensuring time and motion study for all styles; Preparing SMV database for all styles;
Ensuring optimum utilization of Man and Machine and Implement modern tools & techniques to obtain operational productivity.
Preparing weekly NPT report and ensuring possible NPT reduction;
Reviewing operators' skill level (monthly) and ensuring corrective action along with the proposal of training for potential workers;
Preparing reconciliation report for each of the orders;
Preparing workers' assessment report (quarterly) to use the same for personal and organizational development or improvement;
Any other tasks assigned by the management.
Educational Requirements
Bachelor of Science (BSc) in Textile Technology
[Bangladesh University of Textiles, Shahjalal University of Science & Technology, BGMEA University of Fashion Technology, Ahsanullah University of Science and Technology, Daffodil International University ]students will get preference
Skills Required: Industrial Engineering
Experience Requirements
At least 10 year(s)
The applicants should have experience in the following business area(s):
Garments
Job Location
Gazipur (Tongi)",Bdjobs.com
Operations and Training Executive - For EloyLab (Job ID : 1293509),"Dhaka, Bangladesh",On-site,Full-time,null,"EloyLab is looking for Operations and Training Executive

Job Description / Responsibility
Develop and conduct comprehensive corporate training programs.
Monitor and analyze operational performance metrics to identify areas requiring improvement.
Assess training effectiveness through regular feedback and performance evaluations.
Maintain up-to-date training materials and resources to ensure relevance and effectiveness.
Collaborate with the sales team to identify and engage potential clients.
Assist with administrative functions to facilitate seamless operations and improve efficiency.
Contribute to team meetings and provide insights on improving workflows and processes.

Educational Requirements
Bachelor of Business Administration (BBA)
Master of Business Administration (MBA)
Bachelor of Science (BSc)
Master of Science (MSc)
Skills Required: Administration, Operations, Training Facilitation, Excellent communication and presentation skills, Team leading ability

Experience Requirements
1 to 3 year(s)
The applicants should have experience in the following business area(s): Training Institutes, Software Company, IT Enabled Service, Multinational Companies, Artificial Intelligence (AI) Startup, Business-to-Business (B2B) Software and Services Startup.

Additional Requirements
Experience with AI tools and technologies.

Job Location
Dhaka",Bdjobs.com
Expression of Interest: Leaf Officer,Bangladesh,Full-time,null,null,"BAT is evolving at pace - truly like no other organisation. 

To achieve the ambition, we have set for ourselves, we are looking for colleagues who are ready to live our values every day. Come be a part of this journey!

BAT BANGLADESH IS LOOKING FOR A LEAF OFFICER 

SENIORITY LEVEL Entry Level

FUNCTION  Leaf Operations

SALARY RANGE Competitive salary + excellent benefits + market leading bonus

LOCATION Anywhere in Bangladesh

ROLE OBJECTIVE

The role is responsible for implementing the Area/Regional leaf operations plan that meets the extension, volume & quality objectives by building effective partnership with registered farmers in order to ensure buying only the supervised run of crop optimally & efficiently.

What You Will Be Accountable For

Ensure delivery of all sorts of regional reporting and drive and execute regional projects 
Execute area Leaf Operations plan to meet extension, volume, and quality objectives
Maintain procedures for farmer registration and ensure timely distribution of crop inputs and support programs
Build working relationships with field technicians and provide training to update their knowledge
Implement leaf best practices to improve quality and optimize farmers' cost of production, including IPM, mechanization, hybrid varieties, soil fertility, energy conservation, post-harvest, barn and curing management
Establish win-win partnerships with farmers through phase wise technical training and extension services to gain community support and loyalty
Formulate and implement operational/tactical leaf buying plans to ensure buying, supervised run of crop with desired quality, grade mix, moisture, and price while following BOS, local legislation and ESG guidelines
Implement different ESG initiatives (farmers living income, afforestation, women empowerment, sustainable wood source, elimination of child labour program) as per Regional plan
Collect and provide industry insights for better strategy formulation and drive and implement digitalization practices in growing activitities 
Drive risk assessment processes in own area of operation and implement on-ground measures while ensuring all company policy related to control compliance, health & safety (EH&S) are followed

CAN THIS BE YOUR FUTURE ROLE? 

Do you seek to tackle stretch challenges and deliver within deadlines?
Are you flexible to dive into our world full of diversity and inclusion?

Essential Experience, Skills, And Knowledge

A sound educational background with minimum bachelor’s degree in agriculture/ agronomy/ soil fertility/ environmental management or any related field
Fresh graduates with prior ECA experience are highly encouraged to apply
Ability to be empowered, work independently, and focus on results
A proven record to build close working relationships with a diverse range of people
Excellent planning and prioritisation skills

WE ARE BAT

At BAT we are committed to our purpose of creating A Better Tomorrow. This is what drives our people and our passion for innovation. See what is possible for you at BAT.

Global Top Employer with 53,000 BAT people across more than 180 markets
Brands sold in over 200 markets, made in 45 factories in 42 countries
Newly established Tech Hubs building world-class capabilities for innovation in 4 strategic locations 
Diversity leader in the Financial Times and International Women’s Day Best Practice winner
Seal Award winner – one of the 50 most sustainable companies 

BELONGING, ACHIEVING, TOGETHER

Collaboration, diversity, and teamwork underpin everything we do here at BAT. We know that collaborating with colleagues from different backgrounds is what makes us stronger and best prepared to meet our business goals. Come be the change",BAT
"WordPress Developer, Reinforce Lab Limited","Dhaka, Dhaka, Bangladesh",On-site,Full-time,null,"Reinforce Lab Limited is a full-service digital marketing agency in Dhaka, Bangladesh, specialising in assisting entrepreneurs, startups, and organisations to achieve their digital potential. With services including Web design, Social Media Marketing, and Search Engine Optimisation, we offer customised projects for optimum visibility and audience response.

𝗥𝗼𝗹𝗲 𝗗𝗲𝘀𝗰𝗿𝗶𝗽𝘁𝗶𝗼𝗻:

This is a full-time on-site role for a WordPress Developer at Reinforce Lab Limited in Dhaka, Bangladesh. The WordPress Developer will be responsible for back-end and front-end web development, responsive web design, web design, and web development tasks to enhance and optimize websites for clients.

𝗝𝗼𝗯 𝗥𝗲𝘀𝗽𝗼𝗻𝘀𝗶𝗯𝗶𝗹𝗶𝘁𝗶𝗲𝘀:

• Design and develop attractive, state-of-the-art websites.
• Proficiency in HTML, CSS, JavaScript, jQuery, Bootstrap, JSON, AJAX.
• Knowledge of PHP, OOP, MySQL, SQL.
• Familiarity with Laravel or other MVC frameworks.
• Convert design templates from XD or Figma to HTML seamlessly.
• Skilled in using Git, GitHub, and Git Bash.
• Creative problem-solving skills with a proactive mindset.
• Knowledge of premium quality templates of WordPress.
• Basic understanding of SEO principles.
• Skills in cross-browser coding and cross-platform development.
• Ability to work collaboratively in a team or independently.
• Perform tasks as assigned by management.

𝗔𝗱𝗱𝗶𝘁𝗶𝗼𝗻𝗮𝗹 𝗥𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁𝘀:

• Minimum of 2-4 years of experience in WordPress, and front-end development.
• You must have a portfolio.
• Strong team collaboration and communication skills.
• Up-to-date with the latest technology trends.
• Knowledge of SASS, React, and REST APIs.
• Meeting with clients to discuss website design and function.
• Designing and building the website front-end.
• Creating the website architecture.
• Designing and managing the website back-end including database and server integration.
• Generating WordPress themes and plugins.
• Conducting website performance tests.
• Troubleshooting content issues.
• Conducting WordPress training with the client.
• Monitoring the performance of the live website.

𝗘𝗱𝘂𝗰𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗥𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁𝘀:

• Bachelor / Masters of Science (BSc) in Computer Science & Engineering.
• Preferred Universities: NSU, EWU, AIUB, IUB, BRAC, DU, BUET

𝗖𝗼𝗺𝗽𝗲𝗻𝘀𝗮𝘁𝗶𝗼𝗻 & 𝗢𝘁𝗵𝗲𝗿 𝗕𝗲𝗻𝗲𝗳𝗶𝘁𝘀:

• Yearly Salary Review.
• A friendly and supportive office environment at Reinforce Lab Ltd.
• Unlimited access to Tea & Coffee.

𝗦𝗮𝗹𝗮𝗿𝘆: 25000 to 30000 BDT

𝗔𝗽𝗽𝗹𝗶𝗰𝗮𝘁𝗶𝗼𝗻 𝗗𝗲𝗮𝗱𝗹𝗶𝗻𝗲: October 25, 2024

𝗛𝗼𝘄 𝘁𝗼 𝗔𝗽𝗽𝗹𝘆:

Please send your up-to-date to jamil@reinforcelab.com with a cover letter with the job designation ""Executive, WordPress Developer"" in the subject line.

𝗔𝗱𝗱𝗿𝗲𝘀𝘀:

Reinforce Lab Limited
Suite #1402, Level-13, Concord Tower, 113 Kazi Nazrul Islam Avenue, Dhaka - 1000, Bangladesh",Reinforce Lab Limited 
Partner Solutions Engineer- Remote APAC/Japan,APAC,Remote,Full-time,null,"Our Vision is to be the Most Trusted, Flexible and Easy to Use Hybrid Cloud Data Platform. Actian is transforming industries by empowering companies to accelerate application modernization and simplify the Cloud journey. Our customers use the Actian Data Platform to unify their siloed data, explore and securely exchange data to run a variety of analytic workloads that provide real time business insights at a fraction of the cost. We have 24 of the Fortune 100 companies using Actian technology in some of the most mission critical applications that impact your daily life.

Join our team and be at the forefront of innovation and creativity as we shape this market.

The Role:

We are looking for a Partner Sales Engineer with a proven track record in partnering to sell integration, analytics, and data management solutions. The candidate utilizes analytical database, BI/Analytics and integration skill sets to partner with Partner Account Managers and function as the key technical point of contact for partner software deals, providing pre-sales support contributing towards the successful conversion of prospects to customers.

A significant portion of the Partner Sales Engineer role includes supporting partner Proof-of-Concepts. This includes working with the customers and partners to gain an understanding of their business and its needs, mapping our offerings to those needs, and providing competitive analysis that assists with the successful positioning of our offerings. Co-development of partner solutions is a significant portion of the role as well and includes requirements analysis, architectural design and implementation.

The Partner SE will have the insight to make the connection between a customer’s specific business problems and Actian’s solution. The customer-facing skills to communicate that connection and vision to a wide variety of technical and executive audiences. And the technical skills to provide consultative assistance on architecture and trusted technical advisor.

Key Responsibilities: 

Be a technical guide on all aspects of Actian
Collaborate with Partner Account Managers to identify, enable and support new strategic partners
Provide pre-sales support for sales activities including requirements, enablement, support, and guiding Partner PoCs
Create and deliver world-class product presentations and demonstrations to meet prospect, customer, partner or internal needs
Work with customers and partners on proof-of-concept projects in a competitive environment
Maintain deep understanding of competitive and complementary technologies and vendors and how to position Actian in relation to them
Provide guidance on how to resolve customer-specific technical challenges
Collaborate with Product Management, Engineering, and Marketing to continuously improve Actian’s products and marketing.
Researching companies and prospects to identify business issues and needs, and providing results of that research to customers to support our recommendations
Become an expert in our products’ features, benefits, presentations, and application to customer needs
Provide proactive support to customers and partners with the goal of facilitating sales
Establish and maintain positive customer relationships, and follow-up on opportunities
Be the customer advocate and liaison for product management and development
Other related duties as assigned

Position Requirements: 

Minimum 5 years of experience working with customers in a pre-sales or post-sales technical role
Bachelor’s, or higher, in computer science, engineering, mathematics or related fields, or equivalent experience.
Outstanding skills presenting to both technical and executive audiences, whether impromptu on a whiteboard or using presentations and demos
Understanding of complete data analytics stack and workflow, from ETL to data platform design to BI and analytics tools
Strong skills in integration, databases, data warehouses, and data processing
Extensive hands-on expertise with SQL and SQL analytics
Experience and track record of success selling data and/or analytics software to enterprise customers; includes proven skills identifying key stakeholders, winning value propositions, and compelling events
Extensive knowledge of and experience with relational and large-scale analytics database technology (e.g. Oracle, SQL Server, Snowflake, Netezza, Teradata, etc.)
Software development experience with C/C++ or Scripting experience with Python, Ruby, Perl, Bash.
Experience with non-relational platforms and tools for large-scale data processing (e.g. Hadoop, HBase)
Familiarity and experience with common BI and data exploration tools (e.g. PowerBI, Looker, Tableau, etc.)
Experience with database connectivity technology, ODBC, JDBC, etc.
Experience and understanding of large-scale infrastructure-as-a-service platforms (e.g., Google Cloud Platform, Amazon AWS, Microsoft Azure)
Experience implementing data ingest pipelines using custom and packaged tools including ETL and ELT patterns
Experience using GCP, AWS and/or Azure Services
Experience supporting enterprise SaaS software
Must be able to communicate in Japanese and English

We value diversity at our company. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or any other applicable legally protected characteristics in the location in which the candidate is applying.",Actian
Senior Backend Developer - Node (100% Remote Bangladesh Tangail),Bangladesh,Remote,Full-time,null,"Join Tether and Shape the Future of Digital Finance

At Tether, we’re not just building products, we’re pioneering a global financial revolution. Our cutting-edge solutions empower businesses—from exchanges and wallets to payment processors and ATMs—to seamlessly integrate reserve-backed tokens across blockchains. By harnessing the power of blockchain technology, Tether enables you to store, send, and receive digital tokens instantly, securely, and globally, all at a fraction of the cost. Transparency is the bedrock of everything we do, ensuring trust in every transaction.

Innovate with Tether

Tether Finance: Our innovative product suite features the world’s most trusted stablecoin, USDT, relied upon by hundreds of millions worldwide, alongside pioneering digital asset tokenization services.

But that’s just the beginning:

Tether Power: Driving sustainable growth, our energy solutions optimize excess power for Bitcoin mining using eco-friendly practices in state-of-the-art, geo-diverse facilities.

Tether Data: Fueling breakthroughs in AI and peer-to-peer technology, we reduce infrastructure costs and enhance global communications with cutting-edge solutions like KEET, our flagship app that redefines secure and private data sharing.

Tether Education: Democratizing access to top-tier digital learning, we empower individuals to thrive in the digital and gig economies, driving global growth and opportunity.

Tether Evolution: At the intersection of technology and human potential, we are pushing the boundaries of what is possible, crafting a future where innovation and human capabilities merge in powerful, unprecedented ways.

Why Join Us?

Our team is a global talent powerhouse, working remotely from every corner of the world. If you’re passionate about making a mark in the fintech space, this is your opportunity to collaborate with some of the brightest minds, pushing boundaries and setting new standards. We’ve grown fast, stayed lean, and secured our place as a leader in the industry.

If you have excellent English communication skills and are ready to contribute to the most innovative platform on the planet, Tether is the place for you.

Are you ready to be part of the future?

As a Senior Backend Developer, you will be a part of the team that works on the development of Tether backend components

New Products and Features - Tether continuously strives to create innovative new features in order to provide the most professional trading experience for customers. These are developed and deployed using agile methodologies, to ensure the user experience remains the best in the industry.

Scalability - all backend services that power Tether must remain effortlessly smooth, responsive, and real-time for customers as the platform continues to scale to accommodate new user growth.

Security - Security is the most important feature. The Backend Development team is responsible for building all the services and core processes with the highest security principles and standard, in order to protect the safety of the entire user base.

Exceptional Node/JavaScript skills
Familiar with microservices architecture
Have actively participated in the development of a complex platform
Familiar with Peer-to-Peer technologies
Good experience in interacting with databases (MySQL, MongoDB)
Ability to quickly learn new technologies
Good understanding of security practices

Nice to have

Experience with blockchain integration
Comfortable with high-availability concepts
Ruby, Rust or C++ skills are a plus
Other technologies of interest: Message queues (Redis), Caches and Job Queues",Tether.io
